fact_id,employee_id,department_id,region_id,KPIs_met_more_than_80,awards_won,avg_training_score,previous_year_rating,no_of_trainings
5311,41134,7,6,0,0,59.0,4.0,1
5312,60651,5,11,0,0,59.0,1.0,2
5313,74581,2,4,0,0,52.0,3.0,1
5314,47247,4,9,0,0,67.0,1.0,1
5315,8468,2,7,0,0,50.0,1.0,2
5316,16876,1,1,1,0,79.0,4.0,2
5317,49590,3,21,0,0,48.0,3.0,2
5318,46114,3,14,0,0,53.0,2.0,1
5319,47786,7,22,0,0,58.0,3.0,2
5320,76346,7,2,0,0,61.0,4.0,1
5321,30377,4,14,0,0,70.0,3.3454590756197833,1
5322,10336,7,33,0,0,60.0,3.0,1
5323,77177,1,4,1,0,79.0,4.0,1
5324,75476,5,23,0,0,62.0,2.0,1
5325,50293,3,4,0,0,50.0,4.0,1
5326,57898,4,9,1,0,71.0,3.0,2
5327,48419,6,4,0,0,82.0,2.0,1
5328,8347,2,4,1,0,52.0,3.3454590756197833,1
5329,12902,3,9,0,0,50.0,1.0,1
5330,32149,2,6,1,0,46.0,5.0,1
5331,73957,6,23,0,0,89.0,3.0,1
5332,60990,6,31,0,0,84.0,3.0,1
5333,23160,7,3,1,0,56.0,5.0,1
5334,77380,3,18,0,0,50.0,3.3454590756197833,1
5335,4224,5,4,0,0,59.0,5.0,1
5336,61784,7,1,0,0,57.0,4.0,1
5337,53607,3,4,0,0,50.0,1.0,1
5338,14082,6,7,0,0,83.0,3.3454590756197833,3
5339,41357,1,6,1,1,79.0,3.0,3
5340,51313,3,16,0,0,49.0,3.0,1
5341,16229,6,29,0,0,83.0,5.0,1
5342,22875,3,2,0,0,44.0,3.0,2
5343,71387,1,3,1,0,80.0,5.0,1
5344,19461,3,29,0,0,53.0,3.0,1
5345,73659,1,18,1,0,87.0,5.0,1
5346,47417,7,19,0,0,60.0,3.0,1
5347,14482,7,18,1,0,59.0,3.0,1
5348,63612,4,7,0,0,70.0,3.0,1
5349,61831,4,4,0,0,71.0,3.0,1
5350,30398,7,14,1,0,63.0,4.0,1
5351,64501,3,8,0,0,53.0,3.0,1
5352,39537,4,9,0,0,70.0,2.0,1
5353,39402,7,1,1,0,59.0,4.0,2
5354,28730,6,5,1,0,90.0,5.0,1
5355,10050,8,4,0,0,61.0,5.0,1
5356,30080,6,5,0,0,84.0,3.0,1
5357,28999,3,1,0,0,51.0,1.0,1
5358,76897,5,6,1,0,60.0,5.0,2
5359,36273,7,24,1,0,61.0,4.0,1
5360,74590,7,7,0,0,59.0,5.0,1
5361,70175,3,18,0,0,49.0,2.0,1
5362,24277,1,4,1,0,84.0,5.0,1
5363,45044,2,4,0,0,52.0,3.3454590756197833,1
5364,6765,7,7,1,0,63.0,3.0,2
5365,17492,7,5,1,0,96.0,5.0,1
5366,43414,1,12,0,0,85.0,3.0,2
5367,28249,9,4,0,0,83.0,1.0,1
5368,15142,7,10,1,0,56.0,5.0,1
5369,20169,4,3,0,0,69.0,1.0,4
5370,55,7,20,0,0,61.0,5.0,1
5371,48480,2,19,0,0,49.0,3.0,1
5372,59868,6,3,0,0,82.0,4.0,1
5373,36220,5,4,0,0,59.0,3.0,1
5374,6732,1,4,1,0,80.0,4.0,1
5375,46660,3,11,1,0,53.0,3.0,1
5376,18100,4,7,1,0,71.0,4.0,1
5377,45569,4,4,1,0,73.0,3.3454590756197833,1
5378,49444,7,29,1,0,56.0,3.0,1
5379,22063,7,27,0,0,64.0,3.3454590756197833,1
5380,41071,3,31,0,0,51.0,3.0,4
5381,66853,3,3,0,0,50.0,4.0,1
5382,54241,1,6,0,0,79.0,4.0,1
5383,22810,7,7,1,0,63.0,3.0,1
5384,54046,1,4,0,0,81.0,3.0,2
5385,31172,1,4,0,0,82.0,3.3454590756197833,1
5386,60493,6,1,0,0,85.0,5.0,1
5387,13063,3,4,0,0,52.0,4.0,2
5388,71878,7,4,0,0,63.0,3.0,2
5389,63102,3,22,0,0,62.0,1.0,1
5390,28135,3,2,1,0,50.0,5.0,1
5391,72545,2,4,0,0,48.0,5.0,2
5392,71965,6,31,1,0,84.0,4.0,1
5393,16040,1,6,1,0,82.0,4.0,1
5394,46517,7,17,1,0,96.0,3.0,1
5395,52372,4,7,1,0,73.0,3.0,1
5396,11344,3,8,0,0,54.0,2.0,1
5397,29678,1,23,0,0,85.0,1.0,1
5398,48233,3,23,0,0,46.0,5.0,1
5399,12530,3,3,1,0,50.0,5.0,2
5400,47673,7,16,0,0,56.0,2.0,1
5401,7995,3,9,1,0,46.0,5.0,1
5402,35336,1,4,0,0,82.0,3.0,2
5403,34136,5,3,0,0,60.0,1.0,2
5404,55573,5,4,0,0,60.0,2.0,1
5405,33445,3,6,0,0,48.0,4.0,1
5406,11045,7,17,0,0,64.0,4.0,1
5407,67189,7,26,0,0,61.0,3.0,1
5408,45241,7,10,0,0,59.0,3.0,1
5409,36150,3,4,0,0,52.0,3.3454590756197833,3
5410,60736,4,23,0,0,69.0,3.0,1
5411,48234,7,18,1,0,58.0,5.0,1
5412,58592,4,4,0,0,68.0,3.0,2
5413,23909,7,13,0,0,60.0,2.0,1
5414,40518,3,31,1,0,47.0,1.0,1
5415,28636,4,8,0,0,69.0,3.0,3
5416,47969,3,4,0,0,50.0,3.0,1
5417,41287,3,21,0,0,46.0,3.0,1
5418,52770,7,6,1,0,61.0,4.0,1
5419,51952,7,4,0,0,56.0,3.0,1
5420,27658,5,2,1,0,56.0,2.0,1
5421,64136,3,1,0,0,52.0,2.0,2
5422,28232,9,7,1,0,85.0,4.0,1
5423,19422,4,23,0,0,72.0,3.0,1
5424,37155,3,19,0,0,47.0,1.0,2
5425,37481,1,24,0,0,81.0,3.0,1
5426,48518,3,11,0,0,49.0,4.0,1
5427,52769,3,33,0,0,51.0,3.3454590756197833,1
5428,19088,9,6,0,0,94.0,4.0,1
5429,126,1,6,1,0,82.0,3.3454590756197833,2
5430,31887,1,16,0,0,81.0,3.0,3
5431,44696,1,6,0,0,79.0,3.0,1
5432,3461,3,7,0,0,46.0,4.0,2
5433,75515,3,25,0,0,52.0,3.0,1
5434,23809,4,9,0,0,68.0,3.0,1
5435,35473,3,18,0,0,49.0,2.0,2
5436,34283,3,7,0,0,48.0,2.0,1
5437,49185,7,17,0,0,61.0,5.0,2
5438,8540,3,23,0,0,50.0,4.0,1
5439,11744,2,7,0,0,50.0,3.0,1
5440,41795,7,23,0,0,61.0,3.0,1
5441,30685,1,3,0,0,80.0,2.0,1
5442,53425,4,16,0,0,73.0,3.0,1
5443,30351,3,6,1,0,51.0,4.0,1
5444,50135,3,7,1,0,53.0,3.0,1
5445,67073,3,3,0,0,48.0,3.0,1
5446,41127,7,5,0,0,58.0,3.0,1
5447,13464,4,4,0,0,70.0,4.0,2
5448,11271,7,4,1,0,57.0,4.0,1
5449,33867,7,7,1,0,60.0,5.0,2
5450,56381,3,3,0,0,46.0,4.0,1
5451,17583,7,3,0,0,58.0,5.0,1
5452,50463,6,19,0,0,83.0,1.0,3
5453,10325,5,4,0,0,59.0,1.0,1
5454,13864,7,7,1,0,58.0,3.0,1
5455,24257,3,31,0,0,49.0,1.0,2
5456,76327,8,3,0,0,75.0,5.0,1
5457,18980,7,31,1,0,55.0,5.0,1
5458,24889,3,4,1,0,52.0,3.0,1
5459,74960,1,4,0,0,83.0,1.0,1
5460,65586,2,31,0,0,51.0,2.0,1
5461,72506,1,22,0,0,86.0,2.0,1
5462,25252,3,6,1,0,50.0,4.0,1
5463,16633,5,3,1,0,64.0,3.3454590756197833,1
5464,39129,6,7,1,0,86.0,5.0,1
5465,54070,3,10,0,0,50.0,1.0,1
5466,8332,3,7,0,0,52.0,4.0,1
5467,33354,7,4,1,0,63.0,5.0,3
5468,7859,4,16,0,0,70.0,3.0,1
5469,51469,3,19,0,0,51.0,4.0,1
5470,30380,7,4,0,0,61.0,3.0,1
5471,28874,7,6,0,0,61.0,3.0,1
5472,71851,6,7,1,0,84.0,4.0,1
5473,51777,2,4,0,0,48.0,5.0,1
5474,9957,1,6,1,0,83.0,4.0,1
5475,76000,4,23,0,0,71.0,4.0,1
5476,42856,3,6,0,0,44.0,1.0,2
5477,6456,3,23,0,0,51.0,1.0,1
5478,65750,3,23,0,0,49.0,1.0,1
5479,22238,3,4,0,0,47.0,3.0,3
5480,18137,1,23,0,1,77.0,2.0,1
5481,63710,7,26,0,0,55.0,1.0,1
5482,46010,3,6,0,0,57.0,5.0,1
5483,39843,3,11,1,0,49.0,5.0,1
5484,60867,3,23,0,0,50.0,5.0,1
5485,37632,4,17,0,0,67.0,2.0,1
5486,73458,6,5,1,0,87.0,4.0,1
5487,44223,6,9,1,0,92.0,3.0,1
5488,7947,1,22,1,0,78.0,3.3454590756197833,1
5489,15936,1,29,0,0,72.0,1.0,1
5490,55172,7,1,0,0,58.0,5.0,1
5491,30986,4,4,0,0,72.0,3.0,1
5492,9610,3,14,0,0,48.0,5.0,1
5493,10958,7,7,1,0,61.0,2.0,1
5494,72249,6,22,1,0,85.0,5.0,1
5495,46695,1,7,0,0,81.0,3.0,1
5496,51607,3,32,0,0,52.0,3.0,1
5497,50833,1,25,1,0,84.0,3.0,1
5498,9275,6,28,1,0,85.0,5.0,1
5499,67588,5,4,0,0,50.0,5.0,1
5500,68015,3,32,1,0,51.0,1.0,1
5501,8441,7,7,1,0,61.0,5.0,2
5502,53217,3,4,0,0,52.0,1.0,3
5503,45384,3,29,0,0,49.0,3.0,1
5504,75539,3,4,0,0,54.0,5.0,2
5505,2999,1,23,1,0,80.0,5.0,2
5506,36993,1,6,0,0,80.0,3.3454590756197833,2
5507,1549,5,4,0,0,59.0,4.0,2
5508,48465,3,8,0,0,44.0,4.0,1
5509,62275,3,7,1,0,49.0,5.0,1
5510,9135,4,7,1,0,69.0,1.0,1
5511,6443,8,7,0,0,60.0,1.0,1
5512,31642,3,2,0,0,51.0,2.0,1
5513,56643,7,19,0,0,63.0,3.0,1
5514,17429,1,1,0,0,77.0,3.0,1
5515,27740,3,10,0,0,47.0,2.0,1
5516,38295,3,23,0,0,52.0,3.0,1
5517,58109,4,3,0,0,64.0,3.0,1
5518,39325,1,30,0,0,82.0,2.0,1
5519,15568,3,32,0,0,49.0,1.0,1
5520,71755,4,7,1,0,73.0,4.0,1
5521,4004,1,4,0,0,80.0,5.0,1
5522,1293,1,19,0,0,80.0,4.0,2
5523,48649,3,22,0,0,52.0,5.0,1
5524,68773,4,19,1,0,69.0,4.0,1
5525,33505,4,26,0,0,71.0,4.0,2
5526,60009,6,8,0,0,81.0,5.0,1
5527,38584,3,18,1,1,51.0,3.0,1
5528,40263,3,4,1,0,48.0,4.0,1
5529,1704,7,7,1,0,64.0,5.0,1
5530,5551,2,5,1,0,49.0,5.0,1
5531,51108,3,11,0,0,46.0,3.0,1
5532,38693,3,6,0,0,48.0,3.3454590756197833,1
5533,52313,3,4,0,0,48.0,2.0,1
5534,27399,8,6,1,0,63.0,5.0,1
5535,77897,1,30,0,0,77.0,3.3454590756197833,2
5536,21119,2,11,0,0,53.0,3.0,2
5537,2028,5,18,0,0,65.0,2.0,2
5538,78208,3,19,1,0,48.0,4.0,1
5539,22719,4,4,1,0,72.0,5.0,1
5540,75197,3,3,0,0,50.0,4.0,1
5541,66332,2,5,1,0,52.0,3.0,1
5542,1936,1,19,0,0,78.0,3.0,1
5543,64055,3,31,0,0,52.0,5.0,1
5544,39869,3,21,0,0,51.0,3.3454590756197833,1
5545,45295,6,6,1,0,87.0,3.0,2
5546,3965,4,4,0,0,71.0,3.3454590756197833,2
5547,5762,6,5,1,0,82.0,3.0,1
5548,32229,1,11,0,0,78.0,4.0,1
5549,3571,1,3,1,0,77.0,3.0,1
5550,9781,3,12,0,0,49.0,4.0,1
5551,52028,3,6,0,0,48.0,2.0,1
5552,56501,7,32,0,0,64.0,3.3454590756197833,1
5553,25518,7,23,0,1,79.0,5.0,1
5554,47554,1,4,0,0,82.0,3.3454590756197833,2
5555,50327,7,7,1,0,55.0,3.0,1
5556,32741,7,7,0,0,59.0,2.0,1
5557,10194,6,7,1,0,85.0,5.0,1
5558,62000,5,4,0,0,60.0,5.0,1
5559,75353,1,4,1,0,79.0,5.0,1
5560,55332,4,23,1,0,70.0,5.0,1
5561,21718,7,18,1,0,60.0,5.0,2
5562,8679,7,7,1,0,60.0,5.0,1
5563,27733,7,25,1,0,53.0,4.0,1
5564,56015,3,31,0,0,51.0,5.0,1
5565,23302,3,6,0,0,48.0,1.0,1
5566,11739,4,10,0,0,67.0,3.3454590756197833,1
5567,61814,7,12,0,0,58.0,2.0,1
5568,36376,7,27,0,0,60.0,4.0,1
5569,69701,6,4,0,0,84.0,1.0,1
5570,60516,7,23,0,0,59.0,5.0,1
5571,77792,7,3,1,0,62.0,2.0,1
5572,22223,3,7,0,0,49.0,3.3454590756197833,1
5573,67372,4,4,0,0,69.0,3.0,2
5574,26837,4,23,1,0,65.0,5.0,1
5575,73081,4,20,1,0,63.0,4.0,1
5576,63418,3,4,0,0,50.0,5.0,1
5577,61536,6,23,1,0,88.0,1.0,1
5578,37738,8,7,1,0,59.0,3.3454590756197833,1
5579,41205,5,21,0,0,58.0,3.0,1
5580,60251,1,12,0,0,79.0,3.0,1
5581,19375,7,7,1,0,56.0,5.0,1
5582,23268,3,4,0,0,49.0,1.0,1
5583,72012,4,4,1,0,70.0,3.3454590756197833,1
5584,47150,9,7,1,0,82.0,4.0,1
5585,29433,1,4,0,0,79.0,3.0,1
5586,833,7,23,1,0,62.0,3.0,1
5587,74837,3,16,1,0,49.0,5.0,1
5588,34915,7,3,0,0,60.0,4.0,1
5589,67900,1,6,0,0,80.0,3.0,1
5590,56966,3,4,1,0,53.0,4.0,1
5591,59329,8,3,1,0,60.0,3.0,1
5592,70815,6,7,1,0,85.0,3.0,1
5593,22613,7,23,1,0,56.0,3.0,1
5594,1910,5,7,0,0,64.0,3.0,1
5595,27637,7,7,1,0,60.0,5.0,1
5596,15379,7,4,0,0,63.0,3.0,1
5597,52640,7,4,1,1,59.0,3.0,1
5598,27825,1,4,1,0,82.0,3.3454590756197833,2
5599,26862,5,4,0,0,61.0,3.3454590756197833,1
5600,65519,1,21,0,0,80.0,2.0,1
5601,17920,6,6,1,0,82.0,3.0,1
5602,28011,3,4,0,0,49.0,5.0,2
5603,13842,7,12,1,0,59.0,5.0,1
5604,52511,4,4,1,0,75.0,4.0,1
5605,34935,3,8,0,0,49.0,1.0,2
5606,60401,2,4,0,0,50.0,3.0,1
5607,5464,1,2,0,0,76.0,2.0,1
5608,70658,7,23,0,0,59.0,4.0,2
5609,32286,1,21,1,0,83.0,5.0,1
5610,35683,3,4,1,0,48.0,4.0,1
5611,38475,3,6,1,0,49.0,3.3454590756197833,1
5612,55286,3,3,0,0,47.0,3.0,2
5613,40995,1,4,0,0,80.0,3.0,1
5614,16253,7,4,1,0,61.0,5.0,3
5615,39768,4,4,1,0,69.0,3.0,1
5616,57280,7,31,1,1,54.0,3.3454590756197833,1
5617,54869,3,16,0,0,53.0,1.0,1
5618,37435,1,1,0,0,83.0,3.0,1
5619,67152,6,6,1,0,88.0,4.0,1
5620,42452,4,9,1,0,67.0,4.0,1
5621,46390,2,4,0,0,44.0,3.0,1
5622,63348,3,6,1,0,49.0,3.0,1
5623,32830,1,7,0,0,80.0,3.0,2
5624,6393,7,7,1,0,57.0,3.0,1
5625,50932,6,4,0,0,80.0,4.0,2
5626,68982,5,7,0,0,61.0,1.0,3
5627,69120,4,4,1,0,69.0,5.0,1
5628,29632,2,4,0,0,50.0,5.0,3
5629,38056,7,4,0,0,59.0,3.0,1
5630,8232,7,23,0,0,53.0,5.0,2
5631,43753,6,4,1,0,81.0,5.0,1
5632,60016,6,4,0,0,84.0,3.0,1
5633,2382,3,12,0,0,52.0,1.0,1
5634,47779,3,28,0,0,53.0,3.3454590756197833,1
5635,44389,1,29,0,0,79.0,3.0,1
5636,76572,5,11,0,0,61.0,4.0,1
5637,49949,1,4,0,0,86.0,2.0,1
5638,69696,4,9,1,0,71.0,3.0,2
5639,36753,6,22,1,0,82.0,4.0,2
5640,36869,1,30,0,0,77.0,3.0,1
5641,28590,3,6,0,0,49.0,1.0,1
5642,66698,3,4,0,0,48.0,3.3454590756197833,1
5643,62276,3,28,0,0,53.0,4.0,1
5644,45014,6,19,0,0,84.0,3.0,1
5645,19250,7,26,0,0,60.0,4.0,3
5646,3820,4,4,0,0,70.0,3.0,1
5647,23484,4,14,0,0,68.0,1.0,1
5648,69033,5,4,1,0,62.0,3.0,1
5649,32139,9,4,0,0,87.0,3.0,1
5650,64314,7,6,0,0,60.0,5.0,1
5651,60782,7,7,0,0,56.0,4.0,1
5652,59865,1,16,0,0,81.0,4.0,2
5653,49003,1,4,1,0,79.0,4.0,1
5654,69414,3,23,0,0,49.0,3.0,1
5655,66956,7,25,1,0,57.0,5.0,1
5656,41044,1,2,1,0,80.0,5.0,1
5657,72492,7,7,0,0,55.0,1.0,1
5658,1217,8,14,0,0,59.0,3.0,1
5659,60428,5,4,0,0,60.0,5.0,1
5660,3780,1,6,1,0,89.0,3.0,1
5661,34998,3,5,0,0,48.0,3.0,1
5662,68440,6,21,0,0,80.0,1.0,1
5663,67301,3,16,0,0,48.0,1.0,2
5664,19977,7,6,0,0,59.0,4.0,1
5665,10771,3,7,0,0,50.0,5.0,1
5666,15168,6,19,0,0,83.0,2.0,2
5667,9274,1,3,1,0,83.0,5.0,1
5668,6133,6,7,1,0,92.0,5.0,2
5669,25206,6,20,0,0,84.0,3.0,2
5670,46728,3,7,1,0,44.0,2.0,1
5671,11155,5,2,1,0,62.0,5.0,1
5672,35589,3,4,0,0,51.0,1.0,1
5673,54605,8,1,1,0,57.0,5.0,1
5674,38344,3,7,0,0,52.0,3.0,1
5675,29288,3,6,1,0,48.0,1.0,2
5676,67683,1,18,0,0,74.0,3.0,1
5677,52735,7,1,1,0,63.0,5.0,1
5678,72433,7,7,1,0,55.0,3.3454590756197833,1
5679,21548,6,4,0,0,84.0,3.0,2
5680,33675,9,7,0,0,84.0,5.0,2
5681,29919,3,6,0,0,54.0,3.3454590756197833,4
5682,9207,1,30,0,0,79.0,5.0,1
5683,32249,7,6,1,0,57.0,3.0,2
5684,61497,3,7,0,0,48.0,3.3454590756197833,2
5685,45593,7,4,1,0,66.0,5.0,1
5686,40246,3,1,0,0,60.0,3.0,1
5687,42879,3,12,1,0,45.0,3.0,1
5688,27064,3,23,0,0,49.0,1.0,1
5689,29835,7,19,0,0,57.0,4.0,1
5690,47179,7,4,0,0,60.0,3.0,1
5691,16690,7,22,0,0,61.0,4.0,1
5692,53907,6,15,1,0,82.0,3.0,1
5693,60699,2,4,0,0,49.0,3.3454590756197833,1
5694,60526,5,7,1,0,58.0,5.0,3
5695,30580,3,4,0,0,45.0,3.0,1
5696,7932,6,19,1,0,86.0,3.0,1
5697,27206,3,4,1,0,50.0,3.3454590756197833,2
5698,20482,7,4,0,0,60.0,3.0,1
5699,32882,3,5,0,0,45.0,3.0,1
5700,11586,3,19,1,0,46.0,3.0,1
5701,29201,6,6,0,0,81.0,3.0,3
5702,47207,4,1,0,0,73.0,4.0,1
5703,68680,2,4,0,0,49.0,5.0,1
5704,19782,4,4,0,0,70.0,3.0,2
5705,34731,4,10,0,0,72.0,3.0,1
5706,35265,7,6,0,0,58.0,3.0,1
5707,65764,5,11,0,0,58.0,4.0,1
5708,15519,6,1,1,0,97.0,5.0,1
5709,37156,3,23,1,0,43.0,5.0,1
5710,13658,5,6,0,0,57.0,3.0,1
5711,58398,7,4,1,0,58.0,3.3454590756197833,1
5712,17984,3,7,0,0,47.0,5.0,1
5713,47798,2,4,0,0,50.0,3.3454590756197833,1
5714,5760,3,7,0,0,44.0,4.0,1
5715,43742,3,18,1,0,48.0,3.0,1
5716,62087,3,4,1,0,52.0,5.0,1
5717,60870,3,22,1,0,50.0,5.0,1
5718,66214,3,7,0,0,50.0,3.3454590756197833,1
5719,53682,3,4,1,0,85.0,4.0,1
5720,15628,7,19,0,0,59.0,5.0,1
5721,52752,6,3,0,0,85.0,4.0,1
5722,62323,4,2,0,0,67.0,5.0,1
5723,54738,3,23,0,0,47.0,2.0,1
5724,18377,7,19,0,0,61.0,3.0,1
5725,38377,3,23,0,0,49.0,3.0,1
5726,14919,3,3,0,0,46.0,3.0,1
5727,23915,1,7,0,0,77.0,4.0,1
5728,28278,4,1,1,0,73.0,5.0,2
5729,70934,3,4,0,0,50.0,2.0,1
5730,10579,3,1,0,0,49.0,5.0,1
5731,71960,4,18,1,0,75.0,4.0,1
5732,22721,6,4,0,0,83.0,1.0,1
5733,73839,3,3,1,0,49.0,5.0,1
5734,35253,3,11,0,0,46.0,1.0,1
5735,57427,7,20,0,0,58.0,3.0,1
5736,43280,7,5,0,0,58.0,4.0,1
5737,74561,3,33,0,0,51.0,3.0,1
5738,50996,3,11,0,0,50.0,5.0,1
5739,76506,3,31,0,0,47.0,1.0,1
5740,10824,4,16,0,0,82.0,5.0,1
5741,51465,3,16,1,0,48.0,5.0,2
5742,60504,3,3,0,0,44.0,4.0,1
5743,77956,3,4,0,0,50.0,5.0,1
5744,6388,7,2,0,0,63.0,3.0,1
5745,24209,5,7,1,0,60.0,4.0,2
5746,18979,7,7,0,0,77.0,4.0,1
5747,31587,1,25,0,0,77.0,3.0,2
5748,625,6,2,1,0,81.0,3.0,1
5749,8888,6,5,0,0,86.0,1.0,1
5750,40547,4,23,0,0,71.0,3.0,1
5751,57508,2,4,0,0,48.0,3.0,1
5752,55703,3,3,0,0,50.0,4.0,1
5753,41987,4,16,0,0,71.0,1.0,1
5754,10479,6,2,1,0,85.0,2.0,1
5755,31613,7,26,1,0,59.0,4.0,1
5756,23326,6,4,1,0,85.0,4.0,2
5757,35511,7,4,0,0,59.0,5.0,1
5758,74750,4,4,0,0,70.0,3.0,2
5759,31995,7,19,0,0,62.0,5.0,1
5760,69865,5,4,0,0,63.0,3.0,1
5761,76891,1,4,0,0,78.0,1.0,1
5762,20525,3,4,0,0,47.0,3.0,2
5763,54277,3,13,0,0,50.0,4.0,1
5764,2052,5,17,1,0,63.0,5.0,1
5765,45759,6,19,0,0,84.0,2.0,2
5766,69194,3,5,0,0,48.0,2.0,1
5767,12528,3,4,1,0,48.0,5.0,1
5768,75442,4,23,0,0,67.0,3.0,1
5769,49424,6,6,1,0,92.0,5.0,1
5770,49340,3,17,0,0,49.0,3.0,1
5771,69906,3,2,0,0,46.0,3.0,3
5772,47100,3,23,1,1,49.0,1.0,2
5773,36301,1,4,0,0,80.0,4.0,2
5774,70435,3,1,0,0,54.0,1.0,1
5775,4848,3,2,1,0,48.0,5.0,1
5776,48057,3,8,0,0,47.0,3.0,2
5777,27550,3,4,1,0,49.0,5.0,1
5778,338,7,31,1,0,57.0,5.0,1
5779,41216,3,25,0,0,51.0,2.0,1
5780,39726,7,9,1,1,61.0,3.0,2
5781,33155,3,12,1,0,45.0,5.0,1
5782,64186,3,4,0,0,46.0,3.0,2
5783,70335,6,20,0,0,85.0,5.0,1
5784,69562,3,22,1,0,49.0,2.0,1
5785,56188,4,4,0,0,68.0,4.0,1
5786,48881,7,4,0,0,58.0,3.0,1
5787,31191,4,8,0,0,71.0,4.0,1
5788,61854,7,19,0,0,62.0,3.0,1
5789,20358,3,25,0,0,48.0,1.0,2
5790,69561,7,6,0,0,62.0,3.0,1
5791,29938,6,26,0,0,85.0,4.0,1
5792,75681,7,11,1,0,63.0,5.0,1
5793,50600,3,4,0,0,46.0,2.0,1
5794,12007,3,4,0,0,51.0,3.0,2
5795,21456,2,7,0,0,54.0,4.0,1
5796,47588,3,22,0,0,50.0,3.0,1
5797,72886,7,4,1,0,61.0,5.0,1
5798,8436,4,4,1,0,71.0,4.0,1
5799,13527,7,12,1,0,59.0,3.0,1
5800,52683,5,6,1,0,60.0,3.0,1
5801,5990,1,1,0,0,78.0,3.3454590756197833,1
5802,34693,4,26,1,0,68.0,4.0,1
5803,20327,3,31,0,0,49.0,3.3454590756197833,2
5804,57421,6,6,0,0,85.0,2.0,1
5805,40478,7,5,0,0,63.0,3.0,1
5806,62372,6,7,0,0,83.0,2.0,1
5807,41511,5,2,1,0,97.0,3.0,1
5808,29732,1,3,0,0,78.0,3.0,1
5809,38253,7,4,1,0,63.0,3.0,2
5810,30961,4,6,0,0,68.0,1.0,1
5811,11640,4,4,1,0,68.0,4.0,1
5812,13010,2,4,0,0,44.0,3.0,1
5813,71051,3,4,1,0,50.0,3.0,1
5814,15838,1,32,0,0,81.0,3.0,1
5815,41411,3,4,0,0,53.0,3.0,2
5816,15817,3,24,0,0,50.0,3.0,1
5817,15479,7,4,0,0,59.0,3.0,1
5818,13793,4,6,1,0,72.0,2.0,1
5819,23063,6,23,0,0,86.0,3.0,1
5820,37888,3,23,0,0,52.0,3.0,4
5821,64452,4,12,0,0,64.0,3.3454590756197833,1
5822,53877,4,11,0,0,70.0,3.0,1
5823,74131,4,5,1,0,71.0,3.0,1
5824,5511,2,23,0,0,53.0,1.0,1
5825,22025,6,28,0,0,84.0,1.0,1
5826,21280,7,4,0,0,59.0,2.0,1
5827,31481,1,1,0,0,76.0,1.0,1
5828,30684,3,4,0,0,48.0,1.0,2
5829,59376,3,7,1,0,47.0,2.0,3
5830,1045,3,19,0,0,50.0,4.0,1
5831,37275,4,2,1,0,71.0,3.0,1
5832,51670,3,6,0,0,61.0,5.0,1
5833,45885,3,6,0,0,51.0,1.0,1
5834,64518,5,7,0,0,62.0,3.0,1
5835,13332,5,1,1,1,56.0,5.0,1
5836,48326,3,25,1,0,50.0,5.0,1
5837,39663,1,4,1,0,77.0,2.0,1
5838,13110,7,23,0,0,60.0,1.0,1
5839,77940,3,20,0,0,51.0,1.0,1
5840,19854,7,4,1,0,60.0,3.0,1
5841,48340,2,7,1,0,53.0,3.0,1
5842,75768,7,11,1,0,57.0,4.0,1
5843,44895,7,2,1,0,59.0,4.0,1
5844,9636,6,27,1,0,85.0,4.0,1
5845,24237,3,8,0,0,52.0,4.0,1
5846,22011,7,31,1,1,59.0,3.0,1
5847,63498,3,6,0,0,45.0,1.0,1
5848,69423,7,16,1,0,58.0,3.0,1
5849,43074,3,12,0,0,53.0,1.0,2
5850,5499,7,2,0,0,59.0,4.0,1
5851,32813,3,4,0,0,46.0,5.0,1
5852,19821,1,4,1,0,83.0,4.0,1
5853,33579,3,7,1,0,51.0,4.0,1
5854,18942,7,5,0,0,62.0,4.0,1
5855,46081,2,6,0,0,51.0,3.0,2
5856,30761,3,4,0,0,52.0,4.0,1
5857,5590,7,4,0,0,62.0,5.0,2
5858,1180,4,4,1,0,69.0,1.0,1
5859,63417,4,27,1,0,73.0,5.0,1
5860,58476,9,11,1,0,81.0,2.0,1
5861,45172,7,23,1,0,62.0,3.0,1
5862,56965,4,8,0,0,69.0,3.3454590756197833,2
5863,40892,3,22,0,0,50.0,3.0,2
5864,14310,1,19,0,0,80.0,3.3454590756197833,1
5865,35974,1,4,0,0,79.0,3.0,1
5866,58684,1,21,0,0,79.0,1.0,1
5867,28633,7,4,0,0,62.0,1.0,1
5868,34835,1,8,1,0,80.0,3.0,1
5869,49400,3,19,0,0,51.0,2.0,1
5870,64475,5,13,1,0,64.0,1.0,1
5871,10435,6,21,0,0,86.0,2.0,1
5872,18052,3,24,0,0,47.0,3.0,1
5873,58396,1,4,0,0,74.0,3.0,1
5874,45742,3,3,1,0,46.0,4.0,1
5875,8500,3,19,0,0,51.0,3.0,1
5876,49515,1,4,0,0,75.0,3.0,2
5877,23058,6,4,0,0,82.0,1.0,1
5878,45425,4,2,1,0,71.0,3.0,1
5879,52308,7,22,0,0,59.0,1.0,1
5880,72204,1,6,0,0,75.0,1.0,1
5881,18629,1,21,1,0,81.0,3.0,1
5882,10725,1,4,0,0,75.0,1.0,3
